code,name,industry,area
603878,武进不锈,钢加工,江苏
300133,华策影视,影视音像,浙江
002609,捷顺科技,软件服务,深圳
603917,合力科技,汽车配件,浙江
300035,中科电气,电气设备,湖南
002705,新宝股份,家用电器,广东
002388,新亚制程,元器件,深圳
300304,云意电气,汽车配件,江苏
601677,明泰铝业,铝,河南
002430,杭氧股份,化工机械,浙江
002248,华东数控,机床制造,山东
002775,文科园林,建筑施工,深圳
000620,新华联,全国地产,北京
300417,南华仪器,电器仪表,广东
603738,泰晶科技,元器件,湖北
600933,爱柯迪,汽车配件,浙江
300365,恒华科技,软件服务,北京
603100,川仪股份,电器仪表,重庆
002840,华统股份,食品,浙江
600744,华银电力,火力发电,湖南
300566,激智科技,元器件,浙江
300239,东宝生物,生物制药,内蒙
600511,国药股份,医药商业,北京
600966,博汇纸业,造纸,山东
300695,兆丰股份,汽车配件,浙江
002255,海陆重工,专用机械,江苏
603701,德宏股份,汽车配件,浙江
300095,华伍股份,机械基件,江西
600962,国投中鲁,软饮料,北京
601828,美凯龙,其他商业,上海
002421,达实智能,软件服务,深圳
300195,长荣股份,轻工机械,天津
601002,晋亿实业,机械基件,浙江
300498,温氏股份,农业综合,广东
002317,众生药业,中成药,广东
300392,腾信股份,互联网,北京
300164,通源石油,石油开采,陕西
000413,东旭光电,元器件,河北
002624,完美世界,影视音像,浙江
000753,漳州发展,汽车服务,福建
603055,台华新材,纺织,浙江
603986,兆易创新,半导体,北京
002770,科迪乳业,乳制品,河南
603258,电魂网络,互联网,浙江
603988,中电电机,电气设备,江苏
603320,迪贝电气,机械基件,浙江
600818,中路股份,文教休闲,上海
603813,原尚股份,仓储物流,广东
600396,金山股份,火力发电,辽宁
600110,诺德股份,电气设备,吉林
300723,一品红,化学制药,广东
300172,中电环保,环境保护,江苏
300478,杭州高新,橡胶,浙江
300692,中环环保,环境保护,安徽
600308,华泰股份,造纸,山东
603602,纵横通信,通信设备,浙江
603326,我乐家居,家居用品,江苏
601500,通用股份,汽车配件,江苏
002856,美芝股份,装修装饰,深圳
000419,通程控股,百货,湖南
002500,山西证券,证券,山西
603316,诚邦股份,建筑施工,浙江
300277,海联讯,软件服务,深圳
300549,优德精密,专用机械,江苏
300726,宏达电子,元器件,湖南
603958,哈森股份,服饰,江苏
300227,光韵达,元器件,深圳
000718,苏宁环球,区域地产,吉林
002656,摩登大道,服饰,广东
002151,北斗星通,通信设备,北京
603717,天域生态,环境保护,重庆
300496,中科创达,软件服务,北京
002383,合众思壮,通信设备,北京
002767,先锋电子,电器仪表,浙江
002190,成飞集成,汽车配件,四川
002073,软控股份,软件服务,山东
002749,国光股份,农药化肥,四川
601126,四方股份,电气设备,北京
600497,驰宏锌锗,铅锌,云南
000545,金浦钛业,化工原料,吉林
300119,瑞普生物,生物制药,天津
603559,中通国脉,通信设备,吉林
002641,永高股份,塑料,浙江
000957,中通客车,汽车整车,山东
002858,力盛赛车,文教休闲,上海
002915,中欣氟材,化工原料,浙江
000023,深天地Ａ,其他建材,深圳
603558,健盛集团,纺织,浙江
600778,*ST友好,百货,新疆
300661,圣邦股份,元器件,北京
002392,北京利尔,其他建材,北京
300660,江苏雷利,电气设备,江苏
600898,国美通讯,通信设备,山东
300624,万兴科技,软件服务,西藏
300086,康芝药业,化学制药,海南
601688,华泰证券,证券,江苏
300309,吉艾科技,多元金融,北京
300450,先导智能,专用机械,江苏
002631,德尔未来,家居用品,江苏
000960,锡业股份,小金属,云南
002270,华明装备,电气设备,山东
000422,*ST宜化,农药化肥,湖北
002633,申科股份,机械基件,浙江
002410,广联达,软件服务,北京
600537,亿晶光电,半导体,浙江
300411,金盾股份,专用机械,浙江
603089,正裕工业,汽车配件,浙江
002880,卫光生物,生物制药,深圳
000908,景峰医药,化学制药,湖南
002651,利君股份,专用机械,四川
300560,中富通,通信设备,福建
600051,宁波联合,综合类,浙江
002788,鹭燕医药,医药商业,福建
002175,东方网络,电器仪表,广西
600758,红阳能源,煤炭开采,辽宁
600284,浦东建设,建筑施工,上海
603536,惠发股份,食品,山东
002746,仙坛股份,农业综合,山东
603933,睿能科技,纺织机械,福建
600397,*ST安煤,煤炭开采,江西
300071,华谊嘉信,广告包装,北京
600642,申能股份,火力发电,上海
002291,星期六,服饰,广东
601958,金钼股份,小金属,陕西
000657,中钨高新,小金属,海南
300301,长方集团,半导体,深圳
002541,鸿路钢构,钢加工,安徽
600704,物产中大,商贸代理,浙江
002107,沃华医药,中成药,山东
002729,好利来,元器件,福建
600522,中天科技,通信设备,江苏
300520,科大国创,软件服务,安徽
300209,天泽信息,软件服务,江苏
002436,兴森科技,元器件,深圳
002056,横店东磁,元器件,浙江
300484,蓝海华腾,电气设备,深圳
000833,粤桂股份,造纸,广西
002124,天邦股份,饲料,浙江
603229,奥翔药业,化学制药,浙江
002818,富森美,房产服务,四川
601700,风范股份,电气设备,江苏
300461,田中精机,专用机械,浙江
000726,鲁 泰Ａ,纺织,山东
600568,中珠医疗,区域地产,湖北
300589,江龙船艇,船舶,广东
300292,吴通控股,软件服务,江苏
603266,天龙股份,塑料,浙江
600403,大有能源,煤炭开采,河南
300643,万通智控,汽车配件,浙江
601558,ST锐电,电气设备,北京
603611,诺力股份,运输设备,浙江
300535,达威股份,化工原料,四川
300468,四方精创,软件服务,深圳
603336,宏辉果蔬,农业综合,广东
002452,长高集团,电气设备,湖南
603283,赛腾股份,专用机械,江苏
300702,天宇股份,化学制药,浙江
002045,国光电器,元器件,广东
000882,华联股份,百货,北京
300474,景嘉微,元器件,湖南
002304,洋河股份,白酒,江苏
600380,健康元,化学制药,深圳
600085,同仁堂,中成药,北京
300503,昊志机电,机械基件,广东
002279,久其软件,软件服务,北京
300679,电连技术,元器件,深圳
002153,石基信息,软件服务,北京
002726,龙大肉食,食品,山东
000965,天保基建,区域地产,天津
300173,智慧松德,轻工机械,广东
300178,腾邦国际,旅游服务,深圳
603703,盛洋科技,通信设备,浙江
600875,东方电气,电气设备,四川
002066,瑞泰科技,其他建材,北京
603696,安记食品,食品,福建
603688,石英股份,矿物制品,江苏
300627,华测导航,通信设备,上海
600220,江苏阳光,纺织,江苏
002763,汇洁股份,服饰,深圳
000737,*ST南风,日用化工,山西
300213,佳讯飞鸿,通信设备,北京
601857,中国石油,石油开采,北京
002535,林州重机,工程机械,河南
002285,世联行,房产服务,深圳
000875,吉电股份,火力发电,吉林
603665,康隆达,纺织,浙江
300289,利德曼,生物制药,北京
300587,天铁股份,橡胶,浙江
300048,合康新能,电气设备,北京
603192,汇得科技,化工原料,上海
603926,铁流股份,汽车配件,浙江
601158,重庆水务,水务,重庆
601518,吉林高速,路桥,吉林
600673,东阳光科,铝,广东
000961,中南建设,建筑施工,江苏
002543,万和电气,家用电器,广东
300739,明阳电路,元器件,深圳
002885,京泉华,元器件,深圳
300004,南风股份,电气设备,广东
002585,双星新材,塑料,江苏
300319,麦捷科技,元器件,深圳
603886,元祖股份,食品,上海
600822,上海物贸,商贸代理,上海
002561,徐家汇,百货,上海
002043,兔 宝 宝,其他建材,浙江
000828,东莞控股,路桥,广东
000539,粤电力Ａ,火力发电,广东
300732,设研院,建筑施工,河南
300476,胜宏科技,元器件,广东
002165,红 宝 丽,化工原料,江苏
603963,大理药业,化学制药,云南
300001,特锐德,电气设备,山东
600375,华菱星马,汽车整车,安徽
002514,宝馨科技,机械基件,江苏
000509,华塑控股,其他建材,四川
600011,华能国际,火力发电,北京
300262,巴安水务,环境保护,上海
300558,贝达药业,化学制药,浙江
000973,佛塑科技,塑料,广东
601001,大同煤业,煤炭开采,山西
600067,冠城大通,全国地产,福建
002406,远东传动,汽车配件,河南
000886,海南高速,路桥,海南
300482,万孚生物,生物制药,广东
603078,江化微,化工原料,江苏
603787,新日股份,摩托车,江苏
600327,大东方,百货,江苏
600459,贵研铂业,小金属,云南
300644,南京聚隆,塑料,江苏
601238,广汽集团,汽车整车,广东
002474,榕基软件,软件服务,福建
002295,精艺股份,铜,广东
600125,铁龙物流,铁路,辽宁
000030,富奥股份,汽车配件,吉林
002506,协鑫集成,电气设备,上海
600578,京能电力,火力发电,北京
601890,亚星锚链,船舶,江苏
002378,章源钨业,小金属,江西
603887,城地股份,建筑施工,上海
300730,科创信息,软件服务,湖南
300671,富满电子,半导体,深圳
002203,海亮股份,铜,浙江
000039,中集集团,轻工机械,深圳
000795,英洛华,矿物制品,山西
000488,晨鸣纸业,造纸,山东
300534,陇神戎发,中成药,甘肃
603920,世运电路,元器件,广东
002060,粤 水 电,建筑施工,广东
002376,新北洋,电脑设备,山东
600710,苏美达,工程机械,江苏
000520,长航凤凰,水运,湖北
300456,耐威科技,元器件,北京
603029,天鹅股份,农用机械,山东
300485,赛升药业,生物制药,北京
002613,北玻股份,专用机械,河南
000739,普洛药业,化学制药,浙江
600764,中国海防,通信设备,北京
002739,万达电影,影视音像,北京
601188,龙江交通,路桥,黑龙江
000417,合肥百货,百货,安徽
300650,太龙照明,电气设备,福建
300617,安靠智电,电气设备,江苏
300396,迪瑞医疗,医疗保健,吉林
002863,今飞凯达,汽车配件,浙江
000668,荣丰控股,区域地产,上海
000548,湖南投资,路桥,湖南
002623,亚玛顿,玻璃,江苏
603939,益丰药房,医药商业,湖南
002225,濮耐股份,其他建材,河南
002276,万马股份,电气设备,浙江
600310,桂东电力,水力发电,广西
600885,宏发股份,电气设备,湖北
002028,思源电气,电气设备,上海
300189,神农基因,种植业,海南
002080,中材科技,化纤,江苏
002134,天津普林,元器件,天津
000629,攀钢钒钛,小金属,四川
300448,浩云科技,软件服务,广东
600965,福成股份,农业综合,河北
002471,中超控股,电气设备,江苏
300265,通光线缆,电气设备,江苏
300384,三联虹普,纺织机械,北京
603013,亚普股份,汽车配件,江苏
300736,百邦科技,通信设备,北京
300323,华灿光电,半导体,湖北
000920,南方汇通,环境保护,贵州
000885,城发环境,公路,河南
000859,国风塑业,塑料,安徽
300623,捷捷微电,半导体,江苏
000042,中洲控股,全国地产,深圳
600815,厦工股份,工程机械,福建
600917,重庆燃气,供气供热,重庆
002236,大华股份,电器仪表,浙江
603067,振华股份,化工原料,湖北
601118,海南橡胶,橡胶,海南
600391,航发科技,航空,四川
300203,聚光科技,环境保护,浙江
600010,包钢股份,普钢,内蒙
600838,上海九百,百货,上海
600793,宜宾纸业,造纸,四川
600768,宁波富邦,铝,浙江
300743,天地数码,电脑设备,浙江
300410,正业科技,电器仪表,广东
600858,银座股份,百货,山东
002154,报 喜 鸟,服饰,浙江
300467,迅游科技,互联网,四川
002929,润建通信,通信设备,广西
600318,新力金融,多元金融,安徽
000725,京东方Ａ,元器件,北京
600697,欧亚集团,百货,吉林
600107,美尔雅,服饰,湖北
600452,涪陵电力,水力发电,重庆
601599,鹿港文化,影视音像,江苏
603848,好太太,家居用品,广东
600643,爱建集团,多元金融,上海
300188,美亚柏科,软件服务,福建
300218,安利股份,塑料,安徽
601155,新城控股,区域地产,江苏
601319,中国人保,保险,北京
600061,国投资本,证券,上海
600583,海油工程,石油开采,天津
600582,天地科技,工程机械,北京
600668,尖峰集团,水泥,浙江
002728,特一药业,中成药,广东
600728,佳都科技,软件服务,广东
300114,中航电测,元器件,陕西
600029,南方航空,空运,广东
000589,黔轮胎Ａ,汽车配件,贵州
601985,中国核电,新型电力,北京
300609,汇纳科技,互联网,上海
600707,彩虹股份,元器件,陕西
603861,白云电器,电气设备,广东
601010,文峰股份,超市连锁,江苏
000697,炼石航空,航空,陕西
002075,沙钢股份,特种钢,江苏
002263,*ST东南,塑料,浙江
600859,王府井,百货,北京
600160,巨化股份,化工原料,浙江
603466,风语筑,文教休闲,上海
002277,友阿股份,百货,湖南
600291,西水股份,保险,内蒙
002875,安奈儿,服饰,深圳
600648,外高桥,园区开发,上海
603803,瑞斯康达,通信设备,北京
600614,鹏起科技,综合类,上海
600781,辅仁药业,中成药,河南
002053,云南能投,食品,云南
002408,齐翔腾达,化工原料,山东
000786,北新建材,其他建材,北京
002615,哈尔斯,家居用品,浙江
002016,世荣兆业,区域地产,广东
603677,奇精机械,机械基件,浙江
002601,龙蟒佰利,化工原料,河南
601099,太平洋,证券,云南
603630,拉芳家化,日用化工,广东
300389,艾比森,半导体,深圳
603618,杭电股份,电气设备,浙江
300686,智动力,元器件,深圳
600167,联美控股,供气供热,辽宁
002409,雅克科技,化工原料,江苏
601179,中国西电,电气设备,陕西
603003,龙宇燃油,石油贸易,上海
300266,兴源环境,环境保护,浙江
603477,振静股份,纺织,四川
600853,龙建股份,建筑施工,黑龙江
600215,长春经开,园区开发,吉林
603823,百合花,染料涂料,浙江
002283,天润曲轴,汽车配件,山东
002579,中京电子,元器件,广东
601788,光大证券,证券,上海
600433,冠豪高新,造纸,广东
600613,神奇制药,中成药,上海
600566,济川药业,中成药,湖北
300604,长川科技,专用机械,浙江
002268,卫 士 通,软件服务,四川
603979,金诚信,建筑施工,北京
600172,黄河旋风,矿物制品,河南
002553,南方轴承,汽车配件,江苏
600221,海航控股,空运,海南
000151,中成股份,商贸代理,北京
600992,贵绳股份,钢加工,贵州
600361,华联综超,超市连锁,北京
300252,金信诺,电气设备,深圳
601005,重庆钢铁,普钢,重庆
603728,鸣志电器,电气设备,上海
600295,鄂尔多斯,小金属,内蒙
300470,日机密封,机械基件,四川
600269,赣粤高速,路桥,江西
002061,浙江交科,化工原料,浙江
300664,鹏鹞环保,环境保护,江苏
002842,翔鹭钨业,小金属,广东
603016,新宏泰,电气设备,江苏
603232,格尔软件,软件服务,上海
603269,海鸥股份,机械基件,江苏
600774,汉商集团,百货,湖北
600469,风神股份,汽车配件,河南
000996,中国中期,汽车服务,北京
603301,振德医疗,医疗保健,浙江
002226,江南化工,化工原料,安徽
000069,华侨城Ａ,旅游景点,深圳
603496,恒为科技,电脑设备,上海
600354,敦煌种业,种植业,甘肃
002138,顺络电子,元器件,深圳
002289,宇顺电子,元器件,深圳
601869,长飞光纤,通信设备,湖北
603680,今创集团,运输设备,江苏
002086,ST东海洋,渔业,山东
300504,天邑股份,通信设备,四川
300415,伊之密,专用机械,广东
601777,力帆股份,摩托车,重庆
002702,海欣食品,食品,福建
000538,云南白药,中成药,云南
603908,牧高笛,纺织,浙江
603393,新天然气,供气供热,新疆
603227,雪峰科技,化工原料,新疆
600929,湖南盐业,食品,湖南
300446,乐凯新材,化工原料,河北
000926,福星股份,区域地产,湖北
603990,麦迪科技,软件服务,江苏
601615,明阳智能,机械基件,广东
300149,量子生物,食品,广东
603368,柳药股份,医药商业,广西
300434,金石东方,化学制药,四川
002782,可立克,电气设备,深圳
002451,摩恩电气,电气设备,上海
600332,白云山,中成药,广东
000597,东北制药,化学制药,辽宁
603599,广信股份,农药化肥,安徽
600126,杭钢股份,普钢,浙江
002470,金正大,农药化肥,山东
600979,广安爱众,水力发电,四川
300502,新易盛,通信设备,四川
000976,华铁股份,运输设备,广东
600777,新潮能源,综合类,山东
600653,申华控股,汽车服务,上海
600390,五矿资本,多元金融,湖南
603718,海利生物,生物制药,上海
600080,金花股份,中成药,陕西
601989,中国重工,船舶,北京
603711,香飘飘,软饮料,浙江
603989,艾华集团,元器件,湖南
600228,ST昌九,化工原料,江西
600055,万东医疗,医疗保健,北京
603567,珍宝岛,中成药,黑龙江
601009,南京银行,银行,江苏
002084,海鸥住工,家居用品,广东
600179,安通控股,仓储物流,黑龙江
000410,沈阳机床,机床制造,辽宁
002081,金 螳 螂,装修装饰,江苏
300201,海伦哲,专用机械,江苏
002857,三晖电气,电器仪表,河南
300009,安科生物,生物制药,安徽
601388,怡球资源,铝,江苏
000785,武汉中商,百货,湖北
600795,国电电力,火力发电,辽宁
603901,永创智能,专用机械,浙江
600219,南山铝业,铝,山东
300064,豫金刚石,矿物制品,河南
002586,围海股份,建筑施工,浙江
603098,森特股份,装修装饰,北京
600207,安彩高科,元器件,河南
002031,巨轮智能,汽车配件,广东
603286,日盈电子,汽车配件,江苏
300343,联创互联,互联网,山东
603773,沃格光电,元器件,江西
600662,强生控股,公共交通,上海
000666,经纬纺机,纺织机械,北京
002355,兴民智通,汽车配件,山东
002284,亚太股份,汽车配件,浙江
600501,航天晨光,汽车配件,江苏
300044,赛为智能,软件服务,深圳
002540,亚太科技,铝,江苏
300308,中际旭创,电气设备,山东
603606,东方电缆,电气设备,浙江
601881,中国银河,证券,北京
600512,腾达建设,建筑施工,浙江
002562,兄弟科技,化学制药,浙江
601990,南京证券,证券,江苏
600105,永鼎股份,通信设备,江苏
600458,时代新材,塑料,湖南
300424,航新科技,航空,广东
002908,德生科技,元器件,广东
300169,天晟新材,塑料,江苏
300640,德艺文创,文教休闲,福建
600312,平高电气,电气设备,河南
300701,森霸传感,元器件,河南
002496,辉丰股份,农药化肥,江苏
000767,漳泽电力,火力发电,山西
600348,阳泉煤业,煤炭开采,山西
601222,林洋能源,电器仪表,江苏
002644,佛慈制药,中成药,甘肃
600862,中航高科,航空,江苏
600748,上实发展,全国地产,上海
002574,明牌珠宝,服饰,浙江
300104,乐视网,互联网,北京
601515,东风股份,广告包装,广东
600021,上海电力,火力发电,上海
600467,好当家,渔业,山东
600148,长春一东,汽车配件,吉林
600814,杭州解百,百货,浙江
603589,口子窖,白酒,安徽
600616,金枫酒业,红黄药酒,上海
603506,南都物业,房产服务,浙江
601866,中远海发,水运,上海
300225,金力泰,染料涂料,上海
600305,恒顺醋业,食品,江苏
300007,汉威科技,电器仪表,河南
603656,泰禾光电,专用机械,安徽
002921,联诚精密,汽车配件,山东
002051,中工国际,建筑施工,北京
002873,新天药业,中成药,贵州
603045,福达合金,电气设备,浙江
002672,东江环保,环境保护,广东
002653,海思科,化学制药,西藏
600483,福能股份,火力发电,福建
300360,炬华科技,电器仪表,浙江
601888,中国国旅,旅游服务,北京
603898,好莱客,家居用品,广东
002823,凯中精密,机械基件,深圳
000529,广弘控股,食品,广东
002448,中原内配,汽车配件,河南
600893,航发动力,航空,陕西
002796,世嘉科技,专用机械,江苏
002727,一心堂,医药商业,云南
601117,中国化学,建筑施工,北京
002269,美邦服饰,服饰,上海
002549,凯美特气,环境保护,湖南
002849,威星智能,电器仪表,浙江
002608,江苏国信,火力发电,江苏
600077,宋都股份,全国地产,浙江
300550,和仁科技,软件服务,浙江
002919,名臣健康,日用化工,广东
603499,翔港科技,广告包装,上海
300018,中元股份,电气设备,湖北
300243,瑞丰高材,化工原料,山东
002215,诺 普 信,农药化肥,深圳
300553,集智股份,电器仪表,浙江
600266,北京城建,区域地产,北京
600435,北方导航,专用机械,北京
300177,中海达,通信设备,广东
600997,开滦股份,煤炭开采,河北
601127,小康股份,汽车配件,重庆
002059,云南旅游,旅游景点,云南
002466,天齐锂业,小金属,四川
000949,新乡化纤,化纤,河南
000798,中水渔业,渔业,北京
300619,金银河,专用机械,广东
002776,柏堡龙,服饰,广东
601991,大唐发电,火力发电,北京
600033,福建高速,路桥,福建
000153,丰原药业,化学制药,安徽
603800,道森股份,专用机械,江苏
600749,*ST藏旅,旅游景点,西藏
002019,亿帆医药,化学制药,浙江
600241,时代万恒,商贸代理,辽宁
600182,S佳通,汽车配件,黑龙江
002829,星网宇达,通信设备,北京
600577,精达股份,电气设备,安徽
002256,兆新股份,染料涂料,深圳
002882,金龙羽,电气设备,深圳
002861,瀛通通讯,通信设备,湖北
000659,珠海中富,广告包装,广东
002798,帝欧家居,家居用品,四川
300756,中山金马,专用机械,广东
300632,光莆股份,半导体,福建
000058,深 赛 格,元器件,深圳
000065,北方国际,建筑施工,北京
603658,安图生物,医疗保健,河南
603928,兴业股份,化工原料,江苏
000952,广济药业,化学制药,湖北
600738,兰州民百,百货,甘肃
600069,银鸽投资,造纸,河南
600628,新世界,百货,上海
002325,洪涛股份,装修装饰,深圳
002423,中原特钢,特种钢,河南
000004,国农科技,生物制药,深圳
600967,内蒙一机,运输设备,内蒙
300554,三超新材,矿物制品,江苏
603817,海峡环保,环境保护,福建
600780,通宝能源,火力发电,山西
600500,中化国际,商贸代理,上海
300735,光弘科技,通信设备,广东
000761,本钢板材,普钢,辽宁
603590,康辰药业,化学制药,北京
300455,康拓红外,运输设备,北京
002250,联化科技,化工原料,浙江
600995,文山电力,水力发电,云南
603508,思维列控,软件服务,河南
603858,步长制药,中成药,山东
300267,尔康制药,化学制药,湖南
300645,正元智慧,软件服务,浙江
600679,上海凤凰,文教休闲,上海
300608,思特奇,软件服务,北京
000883,湖北能源,火力发电,湖北
603809,豪能股份,汽车配件,四川
600323,瀚蓝环境,水务,广东
002793,东音股份,专用机械,浙江
002646,青青稞酒,白酒,青海
601199,江南水务,水务,江苏
000518,四环生物,生物制药,江苏
002835,同为股份,元器件,深圳
603059,倍加洁,家居用品,江苏
002658,雪迪龙,环境保护,北京
600977,中国电影,影视音像,北京
601636,旗滨集团,玻璃,湖南
300707,威唐工业,专用机械,江苏
002780,三夫户外,其他商业,北京
002504,弘高创意,装修装饰,北京
600737,中粮糖业,食品,新疆
600481,双良节能,环境保护,江苏
603339,四方科技,专用机械,江苏
300626,华瑞股份,电气设备,浙江
600477,杭萧钢构,钢加工,浙江
300473,德尔股份,汽车配件,辽宁
300198,纳川股份,塑料,福建
600963,岳阳林纸,造纸,湖南
300197,铁汉生态,环境保护,深圳
300653,正海生物,医疗保健,山东
603238,诺邦股份,纺织,浙江
600639,浦东金桥,园区开发,上海
000540,中天金融,多元金融,贵州
603186,华正新材,元器件,浙江
601111,中国国航,空运,北京
000407,胜利股份,供气供热,山东
603603,博天环境,环境保护,北京
600189,吉林森工,林业,吉林
600023,浙能电力,火力发电,浙江
600377,宁沪高速,路桥,江苏
601228,广州港,港口,广东
300454,深信服,软件服务,深圳
600608,ST沪科,钢加工,上海
300128,锦富技术,元器件,江苏
000691,亚太实业,区域地产,甘肃
300402,宝色股份,专用机械,江苏
300696,爱乐达,航空,四川
600873,梅花生物,食品,西藏
300737,科顺股份,其他建材,广东
300649,杭州园林,建筑施工,浙江
002108,沧州明珠,塑料,河北
603161,科华控股,汽车配件,江苏
603693,江苏新能,新型电力,江苏
002697,红旗连锁,超市连锁,四川
603337,杰克股份,纺织机械,浙江
603909,合诚股份,建筑施工,福建
300439,美康生物,医疗保健,浙江
600508,上海能源,煤炭开采,上海
002146,荣盛发展,全国地产,河北
002701,奥瑞金,广告包装,北京
000779,三毛派神,纺织,甘肃
603713,密尔克卫,仓储物流,上海
300755,华致酒行,其他商业,云南
002394,联发股份,纺织,江苏
600436,片仔癀,中成药,福建
600395,盘江股份,煤炭开采,贵州
600111,北方稀土,小金属,内蒙
002341,新纶科技,化工原料,深圳
002169,智光电气,电气设备,广东
600526,菲达环保,环境保护,浙江
000338,潍柴动力,汽车配件,山东
600236,桂冠电力,水力发电,广西
002538,司尔特,农药化肥,安徽
002480,新筑股份,机械基件,四川
600028,中国石化,石油加工,北京
600086,东方金钰,服饰,湖北
601727,上海电气,电气设备,上海
002230,科大讯飞,软件服务,安徽
002455,百川股份,化工原料,江苏
000430,张家界,旅游景点,湖南
002571,德力股份,玻璃,安徽
300273,和佳股份,医疗保健,广东
300131,英唐智控,元器件,深圳
002196,方正电机,纺织机械,浙江
601800,中国交建,建筑施工,北京
002580,圣阳股份,电气设备,山东
000656,金科股份,区域地产,重庆
603648,畅联股份,仓储物流,上海
000978,桂林旅游,旅游景点,广西
600031,三一重工,工程机械,北京
300123,亚光科技,船舶,湖南
002281,光迅科技,通信设备,湖北
603877,太平鸟,服饰,浙江
300258,精锻科技,汽车配件,江苏
002357,富临运业,公路,四川
601168,西部矿业,铜,青海
300591,万里马,服饰,广东
600094,大名城,区域地产,上海
300436,广生堂,化学制药,福建
603126,中材节能,环境保护,天津
603358,华达科技,汽车配件,江苏
000967,盈峰环境,环境保护,浙江
002900,哈三联,化学制药,黑龙江
000627,天茂集团,保险,湖北
300753,爱朋医疗,医疗保健,江苏
603816,顾家家居,家居用品,浙江
603088,宁波精达,专用机械,浙江
603980,吉华集团,染料涂料,浙江
600099,林海股份,摩托车,江苏
603259,药明康德,化学制药,江苏
002836,新宏泽,广告包装,广东
603636,南威软件,软件服务,福建
300404,博济医药,医疗保健,广东
300073,当升科技,矿物制品,北京
300387,富邦股份,化工原料,湖北
002460,赣锋锂业,小金属,江西
002278,神开股份,化工机械,上海
600315,上海家化,日用化工,上海
300441,鲍斯股份,机床制造,浙江
002057,中钢天源,元器件,安徽
600998,九州通,医药商业,湖北
300120,经纬辉开,电气设备,天津
300147,香雪制药,中成药,广东
002718,友邦吊顶,家居用品,浙江
002112,三变科技,电气设备,浙江
300250,初灵信息,软件服务,浙江
300193,佳士科技,专用机械,深圳
600763,通策医疗,医疗保健,浙江
300715,凯伦股份,其他建材,江苏
002246,北化股份,化工原料,四川
603518,维格娜丝,服饰,江苏
002808,恒久科技,元器件,江苏
002422,科伦药业,化学制药,四川
002118,紫鑫药业,中成药,吉林
002100,天康生物,饲料,新疆
300296,利亚德,半导体,北京
002166,莱茵生物,中成药,广西
002425,凯撒文化,互联网,广东
600733,北汽蓝谷,汽车整车,北京
603278,大业股份,钢加工,山东
000040,东旭蓝天,新型电力,深圳
600699,均胜电子,汽车配件,浙江
000922,佳电股份,电气设备,黑龙江
002645,华宏科技,专用机械,江苏
002783,凯龙股份,化工原料,湖北
002581,未名医药,生物制药,山东
300613,富瀚微,半导体,上海
002117,东港股份,广告包装,山东
603712,七一二,通信设备,天津
002582,好想你,食品,河南
002001,新 和 成,化学制药,浙江
603157,拉夏贝尔,服饰,上海
603507,振江股份,钢加工,江苏
603516,淳中科技,通信设备,北京
601860,紫金银行,银行,江苏
603997,继峰股份,汽车配件,浙江
603709,中源家居,家居用品,浙江
600387,海越能源,石油贸易,浙江
300373,扬杰科技,半导体,江苏
300460,惠伦晶体,元器件,广东
000823,超声电子,元器件,广东
300118,东方日升,半导体,浙江
300585,奥联电子,汽车配件,江苏
600523,贵航股份,汽车配件,贵州
000672,上峰水泥,水泥,甘肃
600216,浙江医药,化学制药,浙江
002747,埃斯顿,机械基件,江苏
002009,天奇股份,工程机械,江苏
002906,华阳集团,汽车配件,广东
002563,森马服饰,服饰,浙江
002909,集泰股份,化工原料,广东
603319,湘油泵,汽车配件,湖南
000688,国城矿业,铅锌,重庆
002024,苏宁易购,电器连锁,江苏
603699,纽威股份,专用机械,江苏
002841,视源股份,元器件,广东
002826,易明医药,中成药,西藏
000818,航锦科技,化工原料,辽宁
300069,金利华电,电气设备,浙江
600876,洛阳玻璃,玻璃,河南
000989,九 芝 堂,中成药,湖南
601877,正泰电器,电气设备,浙江
600629,华建集团,建筑施工,上海
603789,星光农机,农用机械,浙江
000999,华润三九,中成药,深圳
000002,万 科Ａ,全国地产,深圳
002358,森源电气,电气设备,河南
002382,蓝帆医疗,医疗保健,山东
600549,厦门钨业,小金属,福建
603365,水星家纺,纺织,上海
300222,科大智能,电气设备,上海
300631,久吾高科,环境保护,江苏
002837,英维克,专用机械,深圳
300507,苏奥传感,汽车配件,江苏
603535,嘉诚国际,仓储物流,广东
002008,大族激光,电器仪表,深圳
603895,天永智能,专用机械,上海
603076,乐惠国际,专用机械,浙江
002930,宏川智慧,仓储物流,广东
000681,视觉中国,互联网,江苏
300508,维宏股份,软件服务,上海
600009,上海机场,机场,上海
603639,海利尔,农药化肥,山东
002833,弘亚数控,专用机械,广东
603019,中科曙光,电脑设备,天津
603678,火炬电子,元器件,福建
603655,朗博科技,汽车配件,江苏
603223,恒通股份,供气供热,山东
603187,海容冷链,机械基件,山东
603105,芯能科技,电气设备,浙江
603001,奥康国际,服饰,浙江
601988,中国银行,银行,北京
601918,新集能源,煤炭开采,安徽
601766,中国中车,运输设备,北京
601666,平煤股份,煤炭开采,河南
601519,大智慧,软件服务,上海
601233,桐昆股份,化纤,浙江
600981,汇鸿集团,商贸代理,江苏
600900,长江电力,水力发电,北京
600798,宁波海运,水运,浙江
